drug_cd,제품명,성분 1,성분 2,내용
A11A0500A0131,all,Fenoprofen Calcium Hydrate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Flufenamic Acid,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Flurbiprofen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Flurbiprofen Sodium Hydrate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Fosphenytoin Sodium,Ibuprofen,"Hydantoins/NSAIDs(Ibuprofen) 임상효과 : 두 약물의 병용투여시 혈청 페니토인(Phenytoin)의 농도가 증가하여 이 약의 약리학적 효과 및 독성이 증가할 수 있다. 기전 : 정확한 상호작용 기전은 밝혀지지 않았으나, 이부프로펜이 페니토인의 간 대사를 저해하는 것으로 추정된다. 처치 : 페니토인을 투여 중인 환자에게 이부프로펜의 투여를 시작하거나 중단할 때에는 혈청 페니토인의 농도를 모니터링하고 환자에게 페니토인의 독성이 나타나는지 혹은 페니토인의 활성이 감소하는지 관찰해야 한다. 필요시 페니토인의 용량을 조절한다."
A11A0500A0131,all,Furosemide,Ibuprofen,"Loop Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 루프계 이뇨제의 효과가 감소할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 신장의 혈역학을 유지하는데 관여하는 프로스타글란딘을 억제할 수 있다. 처치 : 두 약물의 병용투여시에는 루프계 이뇨제가 고용량 필요할 수 있다. 만약 이뇨작용이 부적절하다면, 다른 항염증 제제의 사용을 고려해 보아야 한다."
A11A0500A0131,all,Gentamicin,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Gentamicin Sulfate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Glucametacin Hydrate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Heparin,Ibuprofen,"Anticoagulants(Heparin)/NSAIDs 임상효과 : 두 약물의 병용투여시 출혈의 위험이 증가할 수 있으며, 헤파린과 인도메타신(Indomethacin)의 병용으로 동맥관 개존증의 치료 실패가 보고되었다. 기전 : 두 약물의 병용에 의해 응고반응과 혈소판 지혈이 저해될 수 있다. 처치 : 두 약물의 병용이 필요하다면, 임상적 모니터링과 실험실적 모니터링이 모두 주의깊게 행해져야 한다."
A11A0500A0131,all,Heparin Calcium,Ibuprofen,"Anticoagulants(Heparin)/NSAIDs 임상효과 : 두 약물의 병용투여시 출혈의 위험이 증가할 수 있으며, 헤파린과 인도메타신(Indomethacin)의 병용으로 동맥관 개존증의 치료 실패가 보고되었다. 기전 : 두 약물의 병용에 의해 응고반응과 혈소판 지혈이 저해될 수 있다. 처치 : 두 약물의 병용이 필요하다면, 임상적 모니터링과 실험실적 모니터링이 모두 주의깊게 행해져야 한다."
A11A0500A0131,all,Heparin Sodium,Ibuprofen,"Anticoagulants(Heparin)/NSAIDs 임상효과 : 두 약물의 병용투여시 출혈의 위험이 증가할 수 있으며, 헤파린과 인도메타신(Indomethacin)의 병용으로 동맥관 개존증의 치료 실패가 보고되었다. 기전 : 두 약물의 병용에 의해 응고반응과 혈소판 지혈이 저해될 수 있다. 처치 : 두 약물의 병용이 필요하다면, 임상적 모니터링과 실험실적 모니터링이 모두 주의깊게 행해져야 한다."
A11A0500A0131,all,Hydrochlorothiazide,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Hydroflumethiazide,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Ibuprofen,Aceclofenac,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ibuprofen,Acemetacin,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ibuprofen,Alendronate Sodium Monohydrate,"NSAIDs/Bisphosphonates 임상효과 : 두 약물의 병용투여시 위궤양의 위험이 증가할 수 있다. 기전 : 두 약물은 위궤양을 유발하는 데 있어 상승적인 작용을 할 수 있다. 처치 : 두 약물의 병용투여시에는 관찰을 충분히 하고, 신중히 투여해야 한다. 환자에게 위장관계 부작용, 특히 위궤양이 발생하는지를 주의깊게 모니터링해야 한다."
A11A0500A0131,all,Ibuprofen,Alminoprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ibuprofen,Aluminum Flufenamate,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ibuprofen,Amfenac Sodium,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ibuprofen,Aspirin,"NSAIDs/Salicylates(Aspirin) 임상효과 : 두 약물의 병용투여시 저용량의 코팅되지 않은 아스피린의 심혈관 보호 작용이 감소될 수 있다. 이들 제제는 또한 위자극을 일으킨다. 기전 : 두 약물의 병용투여시 혈소판에서 시클로옥시게나아제(cyclooxygenase)의 아세틸화(acetylation) 부위의 경쟁적 저해가 예상된다. 처치 : 저용량의 아스피린을 복용 중인 환자는 아세트아미노펜(Acetaminophen)과 같이 아스피린의 항혈소판 효과를 저해하지 않는 진통제의 사용을 고려해본다. 즉시-방출형(immediate-release) 아스피린의 복용후 30분 후 혹은 최소 8시간 이전에 이부프로펜을 복용하도록 하며, NSAIDs는 심혈관보호작용을 하는 장용성 코팅 아스피린 복용 후 최소 1시간 후에 복용하도록 한다."
A11A0500A0131,all,Ibuprofen,Aspirin Aluminium,"NSAIDs/Salicylates(Aspirin) 임상효과 : 두 약물의 병용투여시 저용량의 코팅되지 않은 아스피린의 심혈관 보호 작용이 감소될 수 있다. 이들 제제는 또한 위자극을 일으킨다. 기전 : 두 약물의 병용투여시 혈소판에서 시클로옥시게나아제(cyclooxygenase)의 아세틸화(acetylation) 부위의 경쟁적 저해가 예상된다. 처치 : 저용량의 아스피린을 복용 중인 환자는 아세트아미노펜(Acetaminophen)과 같이 아스피린의 항혈소판 효과를 저해하지 않는 진통제의 사용을 고려해본다. 즉시-방출형(immediate-release) 아스피린의 복용후 30분 후 혹은 최소 8시간 이전에 이부프로펜을 복용하도록 하며, NSAIDs는 심혈관보호작용을 하는 장용성 코팅 아스피린 복용 후 최소 1시간 후에 복용하도록 한다."
A11A0500A0131,all,Ibuprofen,Aspirin DL-Lysine,"NSAIDs/Salicylates(Aspirin) 임상효과 : 두 약물의 병용투여시 저용량의 코팅되지 않은 아스피린의 심혈관 보호 작용이 감소될 수 있다. 이들 제제는 또한 위자극을 일으킨다. 기전 : 두 약물의 병용투여시 혈소판에서 시클로옥시게나아제(cyclooxygenase)의 아세틸화(acetylation) 부위의 경쟁적 저해가 예상된다. 처치 : 저용량의 아스피린을 복용 중인 환자는 아세트아미노펜(Acetaminophen)과 같이 아스피린의 항혈소판 효과를 저해하지 않는 진통제의 사용을 고려해본다. 즉시-방출형(immediate-release) 아스피린의 복용후 30분 후 혹은 최소 8시간 이전에 이부프로펜을 복용하도록 하며, NSAIDs는 심혈관보호작용을 하는 장용성 코팅 아스피린 복용 후 최소 1시간 후에 복용하도록 한다."
